Day,Month,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
13,11,1283.53,3029.29,40.8,13.0,31.5,354.23,855.0,2509.67,39.12
17,9,736.9,4522.36,99.14,14.0,18.5,425.95,711.0,4451.3,95.8
29,10,775.02,2948.57,34.64,,14.8,535.62,732.0,2745.94,34.64
12,2,44.65,3067.4,42.05,6.0,13.0,575.78,88.0,2957.94,43.03
27,6,255.2,4642.73,81.63,14.0,13.0,528.49,194.0,4648.56,132.03
17,7,23.98,4376.1,85.79,22.0,5.6,455.23,28.0,4386.79,116.4
3,11,286.43,4165.28,60.08,8.0,11.1,344.42,181.0,4016.53,61.28
13,10,145.1,2665.34,50.79,11.0,14.8,479.33,151.0,2586.85,50.92
11,11,355.46,4804.47,122.12,6.0,14.8,520.01,301.0,4547.87,58.62
8,12,197.26,3792.8,52.68,4.0,9.3,605.41,258.0,3597.7,51.31
18,11,1258.68,3861.47,46.66,12.0,33.3,418.4,1093.0,3746.09,44.31
29,5,494.85,3831.25,75.97,10.0,35.2,461.56,526.0,3721.12,66.97
16,9,1430.52,2452.88,25.11,8.0,20.4,401.95,1141.0,2057.42,47.79
27,9,423.1,4520.18,54.64,14.0,16.7,540.79,268.0,4302.8,58.51
8,10,195.2,4546.59,88.55,14.0,3.7,413.98,172.0,4366.19,62.88
10,5,896.61,3162.41,48.5,9.0,14.8,415.52,631.0,2995.82,46.69
5,9,163.82,4630.79,77.74,15.0,16.7,442.13,221.0,4414.52,63.92
20,5,636.6,4110.62,65.86,13.0,25.9,315.94,682.0,3886.4,56.36
19,10,621.1,4204.43,59.9,14.0,20.4,404.04,534.0,4033.44,84.98
9,5,128.28,4732.25,92.55,8.0,24.1,442.46,183.0,4606.83,92.4
2,4,10.01,2808.96,46.88,7.0,11.1,582.5,34.0,2741.34,66.77
3,6,534.04,3815.8,58.79,12.0,24.1,500.79,337.0,3622.08,59.14
3,3,761.6,4150.33,45.11,7.0,13.0,488.27,794.0,3714.6,45.11
17,10,448.9,4924.08,83.97,15.0,16.7,411.22,314.0,4770.43,121.53
13,12,1141.4,3387.82,28.15,3.0,20.4,345.14,1193.0,2954.17,42.84
7,12,705.69,4296.73,54.12,8.0,14.8,435.19,684.0,3961.05,56.17
22,6,1200.24,3932.97,45.07,14.0,33.3,296.41,1098.0,3528.49,49.79
30,8,891.88,4357.86,66.74,20.0,24.1,361.28,1050.0,3982.1,46.96
19,1,397.0,4309.44,62.27,2.0,9.3,528.85,195.0,4134.39,64.37
19,3,531.3,3746.0,52.67,6.0,11.1,481.7,532.0,3053.04,46.42
22,5,401.43,2548.91,40.77,9.0,24.1,424.47,597.0,2542.8,40.91
13,3,125.1,4864.24,87.78,7.0,11.1,551.71,11.0,4855.97,53.24
4,10,627.4,4554.81,71.89,10.0,20.4,507.45,661.0,4273.96,59.4
29,8,131.7,4305.62,98.44,18.0,11.1,479.66,170.0,4337.24,83.52
16,2,783.8,4985.81,46.54,10.0,20.4,517.77,780.0,4597.78,45.74
6,5,33.36,3062.24,50.07,5.0,1.9,623.99,52.0,3074.31,48.84
15,8,231.98,3298.16,56.6,14.0,31.5,509.89,323.0,3167.52,53.08
13,11,810.3,3999.82,42.54,11.0,27.8,560.17,378.0,3647.24,57.94
2,12,320.5,3237.77,43.32,4.0,16.7,587.65,322.0,3168.11,42.5
2,8,826.84,4315.95,61.73,18.0,27.8,318.14,904.0,3774.52,67.94
28,8,624.6,4326.11,82.74,13.0,11.1,422.67,472.0,4101.78,85.4
29,4,592.7,4298.04,71.16,9.0,33.3,484.91,607.0,3845.93,72.26
1,12,127.83,4681.35,54.68,8.0,16.7,559.89,62.0,4483.71,59.72
12,5,104.5,2897.34,41.5,4.0,13.0,474.62,147.0,2786.87,51.5
22,9,631.7,3029.21,48.86,14.0,20.4,399.72,666.0,2801.27,34.6
9,12,793.9,3539.97,42.18,2.0,14.8,498.11,683.0,3283.16,42.18
12,1,973.7,3489.84,47.34,10.0,20.4,393.39,823.0,2956.56,28.84
31,1,1446.4,5231.01,49.91,10.0,35.2,369.44,1315.0,4376.64,52.88
21,11,1045.39,4922.92,62.85,4.0,29.6,433.24,955.0,4741.73,59.69
12,3,28.32,4874.82,72.42,7.0,1.9,556.17,11.0,4680.92,60.01
18,4,591.19,4893.69,106.28,8.0,24.1,521.95,675.0,4721.76,86.76
20,11,1337.0,5909.34,220.69,6.0,33.3,377.98,1451.0,5510.81,211.38
27,12,593.2,2758.48,37.74,6.0,16.7,552.67,313.0,2535.03,52.78
8,8,51.7,4452.6,85.14,19.0,7.4,469.12,7.0,4508.02,97.67
11,12,740.7,3594.04,43.89,5.0,20.4,514.64,726.0,3378.7,38.0
5,6,104.7,3387.14,42.75,10.0,13.0,529.86,64.0,3228.25,49.5
27,2,134.3,5711.08,133.77,4.0,14.8,463.02,153.0,5574.92,134.4
8,7,17.7,3847.57,52.44,22.0,7.4,534.27,25.0,3865.88,67.1
22,12,1350.03,3823.28,35.19,3.0,33.3,358.32,1030.0,3520.73,34.5
27,5,125.86,2446.66,47.23,10.0,7.4,597.25,243.0,2091.51,96.93
10,11,663.8,5045.22,60.96,12.0,29.6,448.96,750.0,4533.84,48.6
27,12,839.8,3058.98,47.35,9.0,24.1,423.62,577.0,2768.45,44.1
7,2,1200.9,4334.89,39.35,6.0,29.6,480.29,937.0,4049.35,37.38
9,12,746.93,3951.53,53.63,9.0,18.5,455.98,766.0,3751.66,51.58
14,6,679.1,4480.66,66.43,10.0,29.6,492.55,853.0,4154.86,67.84
25,11,199.1,3619.44,52.54,6.0,13.0,616.54,139.0,3744.1,53.32
24,7,72.33,2847.96,43.8,15.0,9.3,721.02,99.0,2770.96,46.46
9,11,844.8,2972.95,31.82,11.0,9.3,431.05,668.0,2732.83,42.25
4,2,1438.57,3058.25,41.57,7.0,25.9,369.57,1048.0,2606.34,28.36
30,10,378.53,5311.64,164.83,8.0,13.0,420.98,389.0,5126.13,201.39
5,5,699.45,2480.77,59.42,10.0,24.1,368.0,751.0,2241.25,33.45
25,10,511.65,2990.18,37.41,12.0,24.1,571.01,473.0,2695.43,37.41
1,4,17.33,2694.75,49.79,5.0,11.1,658.01,24.0,2630.37,46.73
29,5,176.3,4621.97,80.89,14.0,18.5,558.51,144.0,4464.37,61.39
3,9,797.0,4359.25,61.66,17.0,22.2,488.85,527.0,4180.27,76.8
27,12,1287.33,3998.81,46.13,9.0,29.6,343.66,1164.0,3337.15,44.52
5,9,175.82,2891.54,70.7,11.0,20.4,508.31,293.0,2565.55,63.5
11,10,895.54,4808.26,52.85,11.0,24.1,413.07,711.0,4660.52,83.01
30,11,102.88,5983.05,113.62,6.0,14.8,517.95,115.0,5795.39,334.71
26,8,78.5,3374.01,47.91,13.0,14.8,613.93,35.0,3375.18,58.16
24,12,768.0,3679.45,42.73,3.0,16.7,469.53,644.0,3204.06,44.54
21,11,659.42,5011.9,80.77,5.0,25.9,456.84,614.0,4897.62,72.56
28,2,319.2,4762.07,63.71,0.0,14.8,508.55,182.0,4694.8,61.63
22,11,196.87,4792.58,56.67,7.0,3.7,500.84,245.0,4737.44,53.67
7,8,21.36,3819.75,49.15,14.0,5.6,489.91,16.0,3862.05,49.49
20,4,544.11,4027.01,50.08,9.0,18.5,448.08,502.0,3727.04,65.36
14,11,508.0,3930.99,45.73,10.0,14.8,611.86,401.0,4001.49,52.55
4,6,42.31,3768.74,54.09,12.0,13.0,552.85,83.0,3744.46,87.94
15,4,821.8,4822.23,59.42,11.0,27.8,442.21,836.0,4523.56,125.11
25,8,160.37,2780.93,47.8,12.0,25.9,546.72,282.0,2705.74,53.11
16,12,661.62,3975.63,51.53,8.0,20.4,508.89,785.0,3758.07,51.53
16,5,30.19,4359.31,73.33,11.0,14.8,560.93,94.0,4441.95,75.88
14,5,356.24,3674.15,49.06,5.0,7.4,461.27,228.0,3485.25,98.6
6,6,71.43,4513.85,96.67,15.0,20.4,436.32,100.0,4395.08,71.76
26,3,359.32,4403.78,73.31,-1.0,18.5,509.46,305.0,4143.13,73.31
26,11,1230.2,4334.15,50.53,12.0,37.0,367.7,1351.0,3705.91,69.9
14,10,159.5,4094.96,72.55,10.0,18.5,469.71,326.0,4076.0,68.01
4,7,999.78,3505.22,55.95,14.0,20.4,356.52,933.0,3344.87,33.16
3,11,332.98,5675.04,152.38,11.0,18.5,507.03,402.0,5200.73,128.25
12,6,147.24,3315.17,55.5,12.0,9.3,553.31,152.0,3168.98,44.25
21,2,723.34,4766.28,51.86,9.0,22.2,506.07,800.0,4349.76,48.27
20,9,334.6,4400.04,58.11,15.0,14.8,470.04,344.0,4323.27,82.75
16,11,63.28,4263.76,53.59,7.0,3.7,576.98,100.0,4013.97,52.63
21,12,1036.67,6192.28,146.41,10.0,18.5,461.41,896.0,5440.38,83.33
8,10,142.5,5048.2,91.46,14.0,13.0,427.84,189.0,4899.4,125.84
21,1,358.8,3645.21,60.74,2.0,14.8,519.88,370.0,3410.93,54.35
26,8,75.7,4161.48,69.79,14.0,11.1,481.18,28.0,4167.41,73.27
11,12,608.7,3730.71,42.75,5.0,18.5,547.37,629.0,3332.3,38.0
26,6,17.06,4517.68,65.69,16.0,11.1,511.11,42.0,4416.7,65.54
5,11,151.0,3412.91,44.88,4.0,14.8,644.73,80.0,3485.27,47.32
9,12,1137.84,4949.5,57.92,10.0,22.2,353.81,1019.0,4415.07,53.34
30,5,93.1,4579.43,98.22,15.0,11.1,536.53,21.0,4507.81,170.54
27,4,446.26,3799.55,48.65,5.0,11.1,550.23,475.0,3593.69,46.79
7,9,306.35,2783.07,47.81,11.0,11.1,529.52,325.0,2477.21,60.06
16,5,62.54,3839.3,49.02,7.0,5.6,310.96,53.0,3976.34,50.54
19,11,1147.7,4930.42,63.27,11.0,27.8,394.31,1329.0,4280.14,59.58
21,11,1298.85,5248.75,102.12,10.0,,454.86,1214.0,4508.53,69.3
14,10,136.9,4284.44,76.57,7.0,16.7,427.24,171.0,4283.3,100.69
25,1,1339.8,4685.43,50.11,7.0,27.8,419.6,1318.0,4243.59,49.92
15,5,331.86,4297.44,95.91,7.0,27.8,350.99,261.0,4124.63,101.84
31,5,170.1,2748.6,44.29,12.0,7.4,525.35,182.0,2558.91,37.4
18,9,678.8,4620.67,84.31,13.0,24.1,394.57,494.0,4210.6,80.87
14,7,189.1,3064.52,45.1,11.0,29.6,622.33,216.0,2966.63,56.97
28,6,304.6,4435.49,57.44,14.0,20.4,513.66,332.0,4307.98,78.44
24,3,979.67,3969.22,44.3,13.0,29.6,395.53,943.0,3462.4,44.45
11,6,744.65,2802.16,42.55,12.0,27.8,339.14,794.0,2470.47,54.37
7,11,584.69,4350.19,49.04,5.0,11.1,376.61,591.0,4128.96,82.19
6,11,310.4,3352.31,40.32,5.0,9.3,626.38,330.0,3175.76,40.71
24,3,1167.99,4253.74,44.72,13.0,31.5,371.11,1094.0,3684.45,44.99
21,7,50.3,2619.22,41.05,11.0,9.3,791.08,1.0,2537.37,44.33
14,9,1063.79,2939.58,28.39,12.0,18.5,423.98,931.0,2483.64,32.85
22,3,714.4,4626.51,49.59,9.0,27.8,538.54,562.0,4292.33,51.18
6,1,635.12,2706.8,38.2,9.0,24.1,416.7,771.0,2469.57,38.2
4,12,853.7,2808.8,26.67,6.0,13.0,436.78,692.0,2619.18,31.81
16,10,217.2,4824.87,58.4,12.0,16.7,505.85,137.0,4677.83,99.85
3,12,731.0,5820.73,90.92,5.0,14.8,476.76,573.0,5579.08,133.11
9,8,224.32,4080.68,50.05,17.0,14.8,440.41,282.0,4008.84,67.11
13,1,55.3,3901.25,43.21,8.0,7.4,513.04,14.0,3581.66,42.49
4,3,740.88,4118.53,44.48,5.0,27.8,477.61,799.0,3769.86,49.16
31,3,209.4,2825.68,49.79,8.0,22.2,482.88,299.0,2659.62,46.31
14,9,35.0,3942.3,64.81,14.0,16.7,481.6,106.0,3772.45,51.64
1,3,55.25,5108.95,75.88,4.0,16.7,470.31,84.0,4782.12,84.4
7,5,550.5,2642.0,41.31,8.0,16.7,482.53,520.0,2384.16,43.09
20,5,538.54,4502.82,74.46,13.0,16.7,358.08,624.0,4231.12,61.61
17,7,481.67,4343.61,96.85,18.0,25.9,483.76,688.0,4286.74,61.03
10,1,451.96,4002.5,42.5,7.0,13.0,487.55,492.0,3461.55,40.03
17,1,407.3,5180.44,72.43,7.0,14.8,475.04,470.0,4907.48,75.09
28,12,1491.8,4932.85,71.91,11.0,50.0,322.0,1275.0,4257.35,108.16
6,12,860.19,4825.69,56.32,2.0,14.8,520.09,907.0,4379.59,55.35
25,3,985.4,4832.01,111.95,2.0,29.6,447.88,618.0,5165.46,146.09
22,5,404.51,4484.8,46.44,13.0,14.8,548.17,311.0,4372.09,109.01
21,8,588.84,4485.38,65.55,18.0,29.6,450.77,636.0,4788.92,109.83
24,12,488.9,4607.77,55.31,9.0,24.1,538.8,318.0,4258.03,64.81
21,3,1659.6,5623.54,205.38,7.0,50.0,408.18,1536.0,5270.63,137.03
29,11,95.51,4992.86,66.63,4.0,0.0,544.42,62.0,5088.38,59.4
11,11,1310.69,3668.79,43.68,12.0,38.9,340.1,1231.0,2803.24,43.41
13,4,259.4,4248.22,49.55,6.0,7.4,580.29,177.0,4077.37,56.12
9,12,503.6,4804.88,68.39,8.0,18.5,526.81,386.0,4337.1,76.85
27,8,1204.52,2386.22,36.36,15.0,35.2,429.73,692.0,2023.41,42.0
25,5,149.02,4497.65,97.81,17.0,22.2,558.03,188.0,4455.3,68.05
4,8,232.4,3841.47,62.9,14.0,9.3,519.63,455.0,3696.05,53.73
21,2,703.79,4492.66,51.86,9.0,24.1,531.7,742.0,4185.32,50.23
14,11,335.0,3580.59,41.53,11.0,25.9,573.82,467.0,3261.22,43.49
9,11,779.9,4848.58,75.7,9.0,14.8,520.75,697.0,4515.96,68.33
21,4,1108.8,3258.95,32.79,7.0,20.4,414.51,744.0,2642.88,39.55
12,4,121.69,4617.5,48.92,7.0,13.0,542.74,79.0,4525.55,68.68
12,10,247.5,4596.11,83.27,10.0,14.8,445.95,238.0,4478.15,81.01
25,3,980.8,4960.65,113.24,1.0,25.9,451.7,531.0,5210.18,152.2
11,6,195.26,4341.48,77.44,17.0,20.4,469.55,184.0,4342.8,58.38
12,5,1238.41,3867.07,65.21,11.0,27.8,266.76,968.0,3558.07,69.2
5,9,150.75,2605.63,26.27,11.0,24.1,555.1,210.0,2580.88,34.16
25,10,539.89,4810.47,69.18,12.0,22.2,500.4,505.0,4509.28,54.05
7,7,558.0,2513.49,36.87,15.0,25.9,485.07,614.0,2220.35,32.56
17,3,273.89,3006.12,38.89,2.0,13.0,541.94,386.0,2783.89,41.68
1,6,136.42,3527.3,78.14,11.0,13.0,497.99,165.0,3383.55,62.05
30,6,825.05,3672.66,48.08,10.0,24.1,390.54,794.0,3159.12,53.59
17,12,869.63,4891.98,51.68,4.0,24.1,499.57,578.0,4589.02,49.53
1,8,937.69,3515.35,46.36,14.0,24.1,388.93,1118.0,3102.79,50.61
10,5,365.09,4564.38,73.67,9.0,7.4,459.77,357.0,4336.11,51.46
24,11,87.23,3307.97,48.52,4.0,16.7,536.16,67.0,3134.86,50.96
1,10,523.48,2849.29,39.34,10.0,16.7,543.5,425.0,2592.21,39.33
11,6,555.67,3401.49,43.36,14.0,13.0,497.49,540.0,3139.92,43.36
10,10,492.9,3281.41,50.64,4.0,16.7,536.7,594.0,3134.47,49.47
16,11,584.0,3644.63,44.28,11.0,24.1,476.08,714.0,3077.74,42.92
17,8,699.0,3632.25,66.43,17.0,20.4,356.02,667.0,3256.49,111.51
27,10,452.2,4506.99,61.2,6.0,16.7,493.26,322.0,4577.8,220.03
8,12,481.46,4380.68,53.76,6.0,11.1,532.26,603.0,3887.36,52.86
28,9,273.9,3981.48,68.2,14.0,22.2,432.17,375.0,3717.76,65.55
14,1,979.0,4512.22,42.61,8.0,33.3,466.11,954.0,4183.34,42.61
7,7,77.0,2558.7,39.31,15.0,11.1,648.02,34.0,2632.44,45.93
2,5,122.29,2915.7,84.92,8.0,13.0,532.27,142.0,2874.78,70.15
6,1,1268.57,5697.43,51.53,9.0,25.9,401.69,1125.0,5015.66,45.76
19,12,814.13,4709.64,45.26,6.0,16.7,447.51,765.0,4410.81,51.76
29,8,573.3,4529.75,54.89,17.0,33.3,351.82,678.0,4374.32,81.81
6,4,30.87,4542.2,126.4,6.0,13.0,512.4,53.0,4304.99,83.95
29,8,215.48,4407.87,74.44,20.0,20.4,451.33,276.0,4324.11,66.75
30,10,1010.77,3298.45,34.37,11.0,22.2,444.71,1028.0,3130.31,67.23
21,4,887.4,4240.04,70.85,11.0,20.4,339.13,507.0,3399.65,86.42
21,8,1003.14,2632.76,30.34,16.0,25.9,525.75,823.0,2250.92,29.24
28,12,1363.52,3218.42,43.08,6.0,24.1,365.17,817.0,2513.7,27.24
28,7,66.05,3579.82,63.86,17.0,16.7,452.36,79.0,3634.52,92.84
20,12,154.9,3752.92,51.28,7.0,5.6,584.48,139.0,3499.66,51.28
19,12,398.66,3926.43,46.08,4.0,13.0,519.78,329.0,3552.94,43.52
29,11,43.2,3137.3,43.31,1.0,11.1,645.52,45.0,3184.51,50.2
20,6,38.8,2586.85,44.84,13.0,0.0,570.26,136.0,2483.84,38.76
30,9,1206.8,2656.84,44.63,13.0,27.8,373.24,878.0,2162.92,39.09
29,6,244.4,2789.16,51.03,14.0,16.7,544.17,404.0,2668.36,55.38
6,7,244.77,3700.29,73.77,20.0,13.0,565.51,290.0,3489.01,57.93
1,1,975.4,3715.97,49.17,2.0,14.8,373.85,803.0,3334.04,48.43
10,9,295.16,4571.55,96.15,14.0,27.8,364.03,455.0,4483.99,88.06
24,6,168.2,4394.34,68.76,13.0,13.0,480.78,75.0,4277.3,81.17
5,7,157.1,3575.45,47.27,12.0,9.3,532.5,152.0,3498.33,47.27
24,8,568.94,3175.93,58.64,13.0,24.1,545.78,527.0,3092.74,45.38
5,12,1465.68,4836.15,54.23,7.0,35.2,425.92,1371.0,4512.41,71.16
10,4,535.7,2707.6,72.67,2.0,14.8,495.14,443.0,2651.04,52.21
4,9,259.33,2534.31,42.1,15.0,9.3,532.1,288.0,2394.4,60.45
7,4,334.7,4079.57,56.61,10.0,31.5,555.31,513.0,3955.34,63.3
19,7,172.06,3679.8,68.88,21.0,16.7,556.63,157.0,3559.7,61.47
3,4,513.8,4836.21,73.05,4.0,18.5,501.69,496.0,4578.82,101.3
10,1,719.97,5716.8,75.21,9.0,24.1,505.3,582.0,5298.53,70.37
25,5,417.74,4587.42,97.81,19.0,25.9,527.96,362.0,4265.24,53.05
1,3,282.01,4790.13,52.08,12.0,16.7,530.22,355.0,4481.57,53.87
27,8,87.66,4010.0,47.91,17.0,18.5,478.73,132.0,3957.91,47.91
10,7,230.2,4039.59,49.47,11.0,13.0,602.55,205.0,3932.15,53.6
28,7,393.2,2890.91,48.24,10.0,11.1,515.07,356.0,2672.52,56.99
8,7,18.75,3790.23,51.51,21.0,5.6,538.61,27.0,3806.66,64.21
9,10,816.2,4473.52,78.44,12.0,27.8,345.68,1066.0,4098.32,62.03
6,12,322.08,5456.27,199.06,8.0,9.3,463.03,362.0,5186.62,173.66
24,2,42.17,4531.83,49.53,9.0,0.0,575.63,54.0,4279.31,51.22
13,11,1504.9,4097.37,49.43,8.0,27.8,316.16,1288.0,3703.47,34.11
6,1,904.8,4496.98,45.55,10.0,24.1,423.76,1191.0,4017.22,43.41
13,12,916.2,5478.15,70.69,7.0,25.9,485.83,966.0,4838.63,83.69
29,7,469.5,3561.22,60.96,17.0,29.6,489.92,666.0,3268.18,54.3
18,4,658.1,4626.12,48.68,8.0,22.2,525.27,622.0,4396.46,76.49
16,9,884.4,3448.49,49.11,10.0,20.4,340.99,819.0,3106.41,101.0
1,2,1065.3,3580.62,47.26,4.0,13.0,437.49,597.0,3112.88,51.31
26,6,344.6,2574.06,41.13,14.0,11.1,519.35,342.0,2350.26,28.28
14,12,1480.57,3000.76,52.44,11.0,42.6,419.27,1113.0,2525.59,30.53
18,7,415.8,4376.5,66.89,17.0,22.2,518.08,416.0,4229.76,120.02
27,6,488.17,4419.86,56.08,21.0,24.1,412.97,385.0,4375.2,64.04
19,10,646.5,4431.64,74.02,14.0,16.7,405.69,516.0,4227.84,85.14
29,7,248.4,3258.02,60.49,10.0,7.4,579.43,209.0,3033.63,54.91
27,8,80.2,4099.86,47.98,18.0,13.0,482.06,117.0,4125.32,61.06
30,12,1024.63,4545.03,53.84,11.0,29.6,374.42,1160.0,3945.77,42.08
3,10,831.8,4253.83,47.26,16.0,20.4,409.74,704.0,4195.26,47.58
6,1,383.14,3623.32,43.34,6.0,5.6,481.2,327.0,3445.65,40.85
8,10,199.8,4940.44,91.46,15.0,13.0,434.08,181.0,4651.09,125.84
15,12,314.2,5396.04,50.1,3.0,1.9,545.07,257.0,5409.58,50.27
27,12,1195.19,3306.69,52.02,7.0,40.7,351.42,967.0,2618.3,34.34
18,10,1022.5,4732.36,66.15,13.0,22.2,338.68,885.0,4774.92,75.59
15,7,299.86,3895.23,83.39,11.0,16.7,587.05,378.0,3627.44,77.87
9,10,613.2,4631.3,79.03,12.0,20.4,436.72,769.0,4232.02,75.99
29,1,1420.44,5328.67,64.82,10.0,27.8,401.0,1418.0,4584.56,51.27
18,10,1357.8,4573.36,66.15,14.0,42.6,319.98,1272.0,4340.12,56.14
24,1,828.0,4976.71,65.07,11.0,16.7,538.75,511.0,4874.45,73.45
9,8,199.53,3766.1,48.7,17.0,13.0,467.27,170.0,3728.47,60.6
22,2,819.5,4958.8,71.86,2.0,27.8,452.27,703.0,4922.57,61.42
17,7,22.44,4486.58,89.48,22.0,7.4,505.39,30.0,4500.9,116.4
21,1,1397.41,3110.94,24.85,11.0,24.1,310.33,1182.0,2592.52,24.85
22,4,399.53,3185.32,56.61,8.0,14.8,521.88,301.0,3026.2,66.51
15,1,962.9,3264.25,41.18,6.0,29.6,351.77,1013.0,2897.82,26.67
5,8,360.9,3669.6,73.1,16.0,18.5,463.88,221.0,3435.53,76.29
13,1,375.8,5800.53,85.85,7.0,13.0,496.22,227.0,5565.05,83.85
30,5,111.3,2690.55,37.23,12.0,9.3,547.16,89.0,2540.61,45.07
7,1,801.47,5424.43,109.44,10.0,31.5,462.21,832.0,4947.31,82.17
7,12,1107.9,4428.11,42.97,7.0,33.3,380.21,1278.0,4489.71,58.11
28,10,1205.31,4272.0,82.15,9.0,20.4,360.06,1091.0,4094.12,53.7
23,7,510.26,3860.17,49.94,16.0,20.4,490.19,598.0,3840.65,46.27
30,9,571.4,4209.24,97.02,12.0,18.5,472.55,643.0,3814.1,99.56
10,5,355.02,4275.85,58.82,9.0,25.9,468.77,425.0,4408.48,51.46
12,2,61.06,3178.73,42.3,7.0,9.3,564.35,82.0,3043.24,41.83
17,5,135.7,2734.71,41.43,7.0,5.6,632.35,57.0,2845.67,60.68
30,7,556.3,4338.9,64.35,17.0,14.8,413.83,399.0,4069.88,49.08
13,1,126.23,2845.7,47.31,1.0,22.2,557.62,204.0,2854.6,44.28
24,12,664.35,4209.84,73.6,2.0,9.3,346.1,590.0,3706.35,62.6
13,12,1074.4,5349.44,46.04,4.0,40.7,380.26,1347.0,4798.98,48.53
20,11,283.2,3990.56,52.64,6.0,5.6,584.32,201.0,3675.46,63.67
2,8,427.76,3983.06,53.37,14.0,22.2,521.58,510.0,3721.95,82.78
14,7,218.11,4021.47,84.03,13.0,16.7,580.73,287.0,3774.21,65.86
7,6,235.46,2585.85,41.9,11.0,31.5,513.06,185.0,2444.15,38.42
14,5,827.9,2829.43,69.08,9.0,20.4,421.75,672.0,2477.58,42.04
18,2,1298.16,3158.44,28.99,8.0,29.6,382.34,999.0,2798.84,41.46
19,3,514.1,3586.47,55.69,5.0,9.3,507.47,526.0,2899.83,46.42
24,10,974.7,5290.64,82.51,13.0,33.3,361.25,993.0,5048.69,56.16
11,9,712.3,4538.72,72.67,13.0,24.1,394.54,645.0,3543.38,83.63
23,9,751.9,3769.7,51.41,14.0,22.2,468.51,643.0,3688.85,72.13
19,2,466.0,4920.48,66.69,7.0,18.5,471.19,454.0,4752.08,72.05
19,1,482.7,3524.6,36.1,2.0,20.4,570.47,282.0,3346.51,48.9
18,7,47.88,3759.52,66.42,18.0,5.6,557.33,88.0,3722.23,47.91
23,10,650.1,4714.04,49.7,9.0,13.0,345.68,815.0,4266.16,55.54
8,8,56.5,4009.87,51.59,16.0,7.4,497.96,32.0,3947.55,48.37
12,1,54.1,4582.57,45.75,8.0,7.4,576.64,15.0,4290.7,43.43
11,8,299.12,2812.91,45.0,13.0,11.1,504.5,291.0,2628.42,45.0
19,11,424.7,4796.84,69.17,4.0,20.4,461.52,329.0,4858.81,60.5
10,12,166.7,3221.99,45.83,4.0,13.0,606.15,179.0,3075.97,53.27
5,1,1400.11,5161.57,44.45,9.0,50.0,345.44,1394.0,4712.59,41.96
8,1,64.35,5329.11,74.7,6.0,11.1,485.32,99.0,5089.08,131.02
17,2,959.2,5073.35,52.95,10.0,16.7,498.07,975.0,4425.87,51.32
17,8,841.86,2667.62,36.53,15.0,22.2,379.95,670.0,2279.94,29.57
21,3,1666.4,5184.1,155.95,9.0,37.0,416.61,1481.0,4650.07,68.43
9,8,60.3,4312.65,63.28,17.0,11.1,472.51,11.0,4277.21,82.61
28,3,524.2,5095.21,106.16,1.0,25.9,461.58,760.0,4917.24,120.97
12,12,1256.54,4768.47,62.1,12.0,29.6,417.26,1265.0,4369.43,61.13
10,12,1311.88,3094.51,30.52,10.0,27.8,376.09,1094.0,2589.59,27.36
17,3,33.16,3029.14,46.57,4.0,3.7,666.83,35.0,2958.29,46.57
19,6,152.63,4503.41,73.28,19.0,16.7,427.03,180.0,4276.41,60.6
5,11,173.3,4358.19,48.05,9.0,16.7,601.17,68.0,4197.03,52.95
26,9,173.9,2822.99,39.07,14.0,14.8,587.99,301.0,2562.75,38.51
17,11,174.33,2982.24,39.95,6.0,11.1,660.18,199.0,2826.79,39.95
7,9,281.95,2608.87,47.14,10.0,5.6,538.81,304.0,2395.18,60.06
22,5,546.23,4510.75,65.88,13.0,33.3,387.78,684.0,4287.81,66.95
7,5,535.5,3870.32,67.22,12.0,25.9,528.96,476.0,3973.01,88.96
6,1,654.36,3727.68,48.71,9.0,22.2,408.08,744.0,3402.76,44.93
9,6,99.92,3921.9,98.02,13.0,14.8,517.35,190.0,3908.87,83.95
6,3,647.5,5052.45,92.52,8.0,24.1,423.52,700.0,4723.95,81.03
19,12,202.8,4979.92,58.11,9.0,9.3,514.96,168.0,4585.26,56.53
1,5,61.98,4319.49,73.53,11.0,14.8,524.2,80.0,4193.24,63.1
6,6,47.45,2546.61,43.82,10.0,3.7,456.8,111.0,2538.46,33.73
12,6,125.5,2751.14,46.87,10.0,18.5,679.82,102.0,2657.23,33.1
27,8,607.0,4269.77,80.59,16.0,24.1,394.16,660.0,3928.41,95.91
6,11,227.44,2856.53,45.29,9.0,7.4,460.04,186.0,2862.76,43.97
29,8,256.29,3257.19,45.4,14.0,11.1,572.74,308.0,3364.42,46.23
4,11,128.24,4886.06,50.82,11.0,9.3,581.24,168.0,4724.58,46.45
6,8,116.6,3629.4,70.88,15.0,13.0,480.96,149.0,3498.73,55.63
8,2,235.2,4567.12,50.84,5.0,13.0,461.89,334.0,4281.37,50.87
11,10,263.5,2764.92,38.36,14.0,7.4,451.29,395.0,2664.02,48.74
8,10,364.0,4537.83,84.11,11.0,24.1,495.69,351.0,4293.94,78.61
26,11,1144.9,5050.59,65.73,7.0,44.4,464.42,1238.0,4696.34,54.98
3,10,104.8,4347.91,85.93,15.0,5.6,455.81,36.0,4389.18,49.52
