Day,Month,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2,SMPEP2
10,11,1083.30,5059.39,58.10,12.00,33.30,423.37,991.00,4582.91,46.75
25,5,110.16,4080.13,49.56,13.00,14.80,454.71,170.00,3911.02,61.17
5,10,366.50,4547.14,61.72,8.00,9.30,534.97,260.00,4331.87,55.23
26,9,1075.10,4548.14,73.10,15.00,44.40,418.01,1030.00,4159.89,49.39
25,6,24.78,2713.99,52.15,11.00,7.40,644.41,46.00,2634.86,32.22
7,11,162.86,3178.58,45.25,6.00,5.60,506.89,242.00,3042.82,54.55
31,12,1094.24,3638.16,33.83,5.00,14.80,302.46,950.00,3563.99,50.60
21,8,213.38,2512.26,46.56,14.00,14.80,418.13,294.00,2464.56,41.57
3,10,719.77,3322.26,48.52,7.00,16.70,548.68,593.00,3038.21,49.66
9,7,12.47,2812.91,31.80,17.00,11.10,633.95,25.00,2925.73,46.36
29,8,833.40,4607.27,53.63,15.00,40.70,363.30,762.00,4232.97,74.26
17,5,98.41,3892.61,46.97,9.00,11.10,599.61,62.00,3691.28,49.80
27,11,68.31,5075.66,60.45,6.00,11.10,445.84,163.00,4842.28,56.88
7,12,352.27,3666.51,54.08,6.00,11.10,492.30,356.00,3463.44,55.38
21,12,1422.22,3855.19,36.00,4.00,16.70,310.45,1318.00,3676.94,36.00
8,10,388.70,4088.66,50.91,12.00,25.90,542.55,360.00,4007.55,53.19
15,2,514.60,5109.07,85.38,7.00,14.80,489.03,268.00,4828.72,65.23
18,11,264.07,3121.44,62.89,2.00,5.60,648.35,298.00,3072.01,51.63
19,4,420.36,4589.68,82.13,9.00,18.50,555.48,476.00,4448.15,88.24
29,10,291.63,4452.47,57.12,7.00,27.80,536.16,326.00,4127.30,67.72
21,2,1359.90,5066.66,50.91,4.00,37.00,393.54,1246.00,4833.99,52.04
5,11,402.30,4510.53,56.54,6.00,16.70,580.46,278.00,4224.87,64.93
14,6,1080.70,4482.32,56.65,10.00,44.40,426.07,1081.00,4104.70,68.73
14,10,326.70,3882.50,72.35,12.00,22.20,470.28,500.00,3850.56,67.39
19,7,102.92,2622.79,37.38,15.00,7.40,556.35,111.00,2563.47,30.11
9,11,367.84,5339.45,103.66,6.00,11.10,508.41,384.00,4900.81,81.11
1,7,386.30,4473.72,103.80,19.00,22.20,385.80,242.00,4225.29,92.16
15,6,533.40,2777.95,30.72,7.00,16.70,532.90,551.00,2531.06,49.85
1,8,1015.68,3951.91,69.53,16.00,20.40,351.73,970.00,3611.09,32.75
3,12,849.10,4988.65,65.53,4.00,14.80,511.40,711.00,4602.29,62.49
28,2,301.81,5526.98,99.17,3.00,18.50,430.20,401.00,5236.23,65.56
12,6,68.50,4420.13,66.11,11.00,7.40,493.96,68.00,4365.56,89.77
6,6,95.95,3843.18,45.84,15.00,9.30,471.32,85.00,3884.05,69.21
6,7,260.42,3476.06,60.17,13.00,14.80,565.03,262.00,3514.45,59.69
4,7,74.20,3918.92,57.04,13.00,18.50,613.03,68.00,3748.12,58.26
1,5,213.47,3656.90,90.76,9.00,18.50,526.87,275.00,3373.51,70.56
18,9,754.30,4430.44,69.81,14.00,27.80,407.94,757.00,4063.20,79.85
11,5,418.94,2833.40,48.31,6.00,18.50,414.43,509.00,2627.21,70.45
10,12,1385.69,5380.68,59.03,?,?,395.49,1414.00,5016.80,74.54
9,6,28.36,2359.00,41.38,12.00,7.40,571.27,94.00,2194.84,36.93
11,12,1331.75,3357.98,33.72,9.00,24.10,403.18,1225.00,2999.35,43.96
30,12,531.97,2943.80,34.51,5.00,29.60,417.32,627.00,2745.46,50.54
7,12,823.54,3880.07,52.66,8.00,16.70,425.58,791.00,3542.38,57.00
3,7,166.38,4143.74,49.61,14.00,18.50,586.41,321.00,3994.75,47.46
29,5,658.30,3785.52,52.62,17.00,24.10,347.86,600.00,3720.01,64.28
8,1,831.23,3173.42,41.66,11.00,24.10,433.45,875.00,2696.58,35.48
15,2,158.20,4918.74,86.10,6.00,1.90,494.70,61.00,4795.20,61.40
11,7,296.19,4463.94,64.36,16.00,22.20,550.12,282.00,4129.26,52.85
20,11,1344.49,4839.67,53.43,10.00,38.90,342.77,1428.00,3997.90,53.37
13,8,197.70,4153.42,83.29,15.00,14.80,510.47,94.00,4098.44,51.70
15,5,654.11,4450.39,47.69,7.00,35.20,462.29,711.00,4220.03,58.84
17,8,547.90,4306.85,65.27,16.00,22.20,378.84,282.00,4297.64,56.89
17,11,153.55,3093.25,41.62,6.00,14.80,696.19,152.00,2932.40,40.67
8,9,106.16,3977.70,79.64,12.00,14.80,537.17,129.00,4408.07,91.68
7,12,924.30,5231.45,69.97,8.00,22.20,473.53,1124.00,4629.22,55.61
11,6,46.00,4452.99,90.33,14.00,5.60,573.58,8.00,4333.03,87.42
5,12,541.72,4046.12,64.13,8.00,14.80,499.02,624.00,3938.45,85.75
9,6,46.54,3845.96,68.45,18.00,18.50,505.54,109.00,3531.11,71.95
14,9,570.07,4615.88,54.53,17.00,33.30,399.39,674.00,4043.63,80.39
20,7,28.98,4379.71,98.39,17.00,22.20,612.13,56.00,4209.07,58.74
16,12,1016.01,3293.03,56.12,9.00,14.80,572.35,918.00,2882.01,47.35
29,12,1323.62,4307.66,52.74,8.00,29.60,280.16,1394.00,4019.60,68.34
8,1,274.25,5106.93,71.28,9.00,9.30,527.67,147.00,4692.09,57.83
18,1,907.75,3768.64,45.12,11.00,22.20,410.87,816.00,3306.63,40.82
21,1,263.70,3292.10,59.96,2.00,13.00,540.88,251.00,3150.41,53.57
15,12,745.10,3726.64,49.38,6.00,16.70,583.72,512.00,3369.51,49.52
17,6,504.00,2479.00,66.11,11.00,29.60,522.72,395.00,2409.59,72.12
26,10,875.40,3143.58,48.72,9.00,22.20,562.14,574.00,2787.79,37.83
19,1,563.20,3609.96,51.65,2.00,13.00,517.53,311.00,3492.49,43.17
21,5,284.96,4137.60,47.11,11.00,18.50,551.49,436.00,3911.36,55.80
6,5,277.14,3926.88,93.44,9.00,22.20,569.97,253.00,3801.58,77.22
20,4,201.61,4755.18,81.12,7.00,18.50,602.58,183.00,4567.75,75.53
1,6,170.53,3084.85,31.55,7.00,14.80,433.74,267.00,2927.07,47.65
10,8,339.00,3473.24,62.78,15.00,22.20,434.31,316.00,3335.44,55.25
29,10,810.33,3896.18,46.10,6.00,18.50,446.05,764.00,3568.02,47.23
18,5,253.86,3177.92,59.30,7.00,14.80,311.22,345.00,3056.72,36.13
31,7,325.00,3795.66,56.47,15.00,14.80,618.56,228.00,3632.01,55.62
12,10,296.40,3883.72,64.79,12.00,18.50,381.14,311.00,3890.10,67.37
14,3,285.90,3987.51,54.96,3.00,18.50,515.29,225.00,3804.75,64.63
1,11,803.95,4966.82,64.80,4.00,29.60,442.15,860.00,4745.44,58.39
10,6,989.66,4462.63,59.73,12.00,33.30,351.94,1179.00,4023.14,57.65
23,7,141.32,3869.55,52.50,16.00,20.40,596.23,177.00,3929.43,55.08
19,2,689.40,3637.73,56.10,8.00,20.40,518.51,428.00,3320.27,50.31
9,3,570.40,4531.62,72.93,8.00,24.10,450.77,732.00,4176.47,186.99
29,12,1275.50,5449.31,125.74,2.00,18.50,308.10,1089.00,4584.17,99.82
24,11,1259.23,5815.93,126.85,11.00,40.70,398.31,1368.00,5443.00,154.76
6,9,420.83,4492.31,60.05,17.00,13.00,496.88,462.00,4008.15,77.69
29,3,1038.30,5043.28,73.97,5.00,40.70,443.77,1108.00,4436.19,77.68
1,7,169.97,3743.61,47.46,12.00,7.40,415.03,145.00,3702.95,51.14
19,3,330.90,5105.36,76.72,4.00,16.70,472.07,268.00,5059.96,124.93
30,12,791.86,4514.64,71.49,7.00,16.70,279.92,738.00,4395.63,74.54
25,7,87.20,3957.43,48.54,15.00,7.40,625.46,57.00,3853.72,45.76
24,8,188.10,4049.55,61.12,16.00,9.30,450.34,207.00,4008.96,55.32
24,12,1419.84,4623.80,35.54,4.00,44.40,307.54,1263.00,4213.42,53.66
7,2,157.38,3197.98,43.47,7.00,14.80,558.03,245.00,3072.85,42.57
10,1,891.55,5157.37,55.91,9.00,29.60,490.11,914.00,4733.85,42.67
18,4,1480.14,4717.30,78.13,10.00,38.90,373.30,1259.00,4247.45,75.71
29,9,570.01,2711.72,45.53,9.00,16.70,457.87,429.00,2399.66,46.19
3,8,291.09,2558.59,35.72,13.00,25.90,569.31,429.00,2306.50,38.74
29,3,55.68,4212.54,61.00,8.00,14.80,569.85,81.00,4145.42,59.66
24,2,74.42,3130.43,42.58,-1.00,9.30,549.34,149.00,2997.36,39.37
21,7,565.00,3582.83,45.54,14.00,16.70,620.61,287.00,3409.95,53.12
8,3,1046.00,4835.21,56.77,10.00,24.10,461.81,808.00,4613.65,71.62
4,8,82.67,3456.30,86.20,17.00,3.70,525.67,76.00,3317.43,96.51
22,8,330.50,4090.23,48.83,15.00,16.70,445.81,288.00,3938.52,54.96
8,8,52.20,4434.83,77.84,19.00,5.60,470.19,8.00,4464.22,85.36
15,7,167.80,3475.80,70.05,13.00,16.70,628.50,223.00,3383.30,77.87
29,7,420.68,4432.21,67.76,19.00,24.10,419.94,403.00,4141.03,104.40
27,6,482.92,4518.40,57.32,21.00,20.40,425.45,468.00,4436.56,56.52
19,7,127.64,4549.09,105.06,16.00,16.70,557.85,171.00,4383.74,106.67
1,12,48.26,4680.29,65.73,4.00,9.30,569.88,45.00,4459.86,58.64
30,5,704.80,2572.47,48.21,10.00,31.50,352.66,578.00,2481.59,46.12
8,7,17.26,3952.66,54.14,22.00,11.10,522.73,26.00,3953.14,68.51
30,5,701.30,2541.67,48.21,10.00,27.80,361.74,574.00,2426.99,46.12
1,5,991.10,4788.43,50.01,10.00,37.00,466.52,885.00,4423.19,55.31
23,12,727.00,5044.93,45.40,3.00,16.70,508.46,672.00,4521.82,45.40
20,9,324.30,4421.38,58.99,14.00,16.70,436.50,410.00,4229.07,79.70
28,11,326.35,3091.87,45.54,1.00,25.90,579.34,417.00,3012.59,52.03
23,12,1422.19,4956.88,55.23,10.00,40.70,334.73,1257.00,4255.95,57.34
9,3,700.00,4644.51,47.33,13.00,22.20,403.67,675.00,4444.79,47.19
24,3,1095.68,2942.20,58.58,3.00,33.30,444.15,1089.00,2583.00,34.49
25,12,1377.79,4575.77,75.12,?,?,328.85,1441.00,3914.34,46.13
11,11,340.72,5844.92,228.36,11.00,5.60,402.97,393.00,5655.79,216.34
27,8,542.00,4168.56,80.59,12.00,13.00,438.71,424.00,3727.46,46.73
3,10,609.76,3434.55,39.42,5.00,16.70,655.34,531.00,3156.01,42.51
3,4,501.40,4993.54,73.05,4.00,18.50,497.14,507.00,4782.36,143.40
28,8,50.12,2648.88,32.65,14.00,11.10,546.12,37.00,2603.59,33.25
4,5,834.99,4120.78,70.92,10.00,22.20,403.40,815.00,3661.56,102.10
3,6,92.70,2636.18,50.67,13.00,11.10,620.93,37.00,2570.84,69.60
29,1,1018.27,4677.30,49.01,7.00,24.10,440.68,980.00,3948.70,36.88
4,11,645.59,4045.38,52.65,8.00,16.70,343.49,779.00,3859.95,48.06
9,6,564.58,2832.68,45.32,6.00,13.00,467.40,571.00,2574.82,50.78
4,11,71.68,2987.77,34.88,7.00,13.00,623.81,92.00,2841.52,42.73
20,12,289.10,5489.92,62.48,6.00,14.80,528.58,274.00,5224.45,54.47
13,7,50.47,3658.78,60.80,25.00,16.70,551.91,47.00,3582.07,59.01
15,8,1385.09,4402.69,89.73,14.00,48.20,304.96,1083.00,3564.38,86.13
28,9,252.60,3976.98,68.20,13.00,22.20,452.21,308.00,3853.23,67.07
1,12,14.15,5116.58,73.38,7.00,9.30,444.38,35.00,4916.41,71.02
28,12,1349.60,3183.40,37.74,10.00,31.50,303.44,1077.00,2775.36,37.31
21,2,662.33,3439.77,45.96,9.00,27.80,471.42,641.00,3137.62,42.37
15,2,515.50,4981.52,44.91,9.00,42.60,525.05,807.00,4683.10,49.25
24,3,1117.10,4120.93,44.72,14.00,33.30,375.12,1015.00,3551.12,44.72
13,5,1285.23,2832.54,38.70,7.00,18.50,320.82,884.00,2405.72,60.22
17,9,920.77,4508.39,99.14,14.00,37.00,427.85,808.00,4507.03,112.89
19,8,299.42,2377.47,34.03,11.00,7.40,551.97,322.00,2234.12,46.95
31,7,612.40,4455.32,67.10,18.00,24.10,338.72,702.00,4277.70,49.13
24,2,93.03,3283.64,42.58,-1.00,7.40,556.84,158.00,3362.77,46.30
29,8,211.18,4504.85,76.97,21.00,13.00,440.88,307.00,4458.39,82.23
15,3,274.10,3033.47,37.32,7.00,7.40,518.28,290.00,2863.84,35.75
30,10,335.53,4655.62,60.90,9.00,13.00,440.10,368.00,4446.92,48.89
28,7,102.39,3517.80,61.74,19.00,16.70,434.39,110.00,3479.41,92.05
31,8,402.16,3985.70,62.89,16.00,16.70,475.50,559.00,3657.00,47.81
8,3,527.90,5472.19,165.94,8.00,22.20,432.83,577.00,5081.32,287.12
14,11,310.80,4766.41,58.82,11.00,13.00,572.12,194.00,4647.49,53.54
17,11,221.40,3351.27,49.66,5.00,7.40,699.43,260.00,3266.93,49.66
7,5,561.90,3773.39,59.07,12.00,31.50,513.29,583.00,3823.41,59.03
13,3,383.70,3285.99,41.04,2.00,20.40,584.06,300.00,3175.06,89.57
6,2,111.40,4789.93,62.99,9.00,16.70,581.32,124.00,4760.26,58.65
11,11,1360.11,3217.54,42.67,12.00,40.70,344.46,1088.00,2538.55,43.38
11,4,157.26,4280.41,60.80,5.00,14.80,561.14,105.00,4414.98,79.69
23,11,85.92,2981.68,38.00,-1.00,16.70,543.51,95.00,3003.01,46.77
7,4,1098.16,3973.60,88.79,4.00,40.70,440.74,1088.00,3445.95,55.24
6,3,911.94,4791.51,46.39,7.00,29.60,477.92,1027.00,4552.08,56.03
27,1,1194.10,3883.31,59.38,8.00,25.90,436.08,960.00,3402.71,34.38
29,1,209.60,4426.48,43.76,8.00,9.30,610.09,121.00,4655.57,45.54
14,5,614.68,2743.41,61.79,5.00,13.00,327.35,429.00,2536.59,55.28
6,9,142.10,2624.30,39.46,12.00,3.70,555.53,284.00,2362.44,40.64
17,10,478.40,4634.47,92.66,14.00,16.70,400.07,418.00,4464.01,50.21
30,10,394.68,3965.19,52.86,9.00,13.00,416.85,461.00,3806.78,67.23
12,7,300.83,4114.96,59.82,11.00,20.40,506.03,421.00,3977.86,50.25
8,2,759.70,4172.29,48.11,5.00,18.50,531.74,584.00,4101.21,48.46
30,11,126.52,5208.59,73.98,4.00,14.80,529.04,172.00,4852.88,59.54
4,4,902.96,3316.82,48.05,1.00,24.10,524.84,815.00,3008.04,52.13
20,6,63.11,4474.83,59.48,14.00,11.10,487.04,237.00,4232.56,68.49
22,1,1373.09,2914.72,29.54,9.00,18.50,341.25,983.00,2545.96,24.74
22,7,129.10,3392.35,53.01,16.00,11.10,598.97,86.00,3373.46,48.94
10,1,621.20,4983.15,51.88,9.00,18.50,458.48,652.00,4768.01,65.70
28,9,421.50,2980.84,47.79,15.00,22.20,437.07,425.00,2796.63,48.78
11,6,44.40,4580.82,90.33,13.00,11.10,548.70,11.00,4472.59,87.97
9,8,55.00,4399.59,76.34,16.00,13.00,471.83,13.00,4349.91,83.36
28,9,727.64,4597.03,63.00,13.00,18.50,464.16,797.00,3987.07,61.09
19,12,1053.35,5031.53,51.17,1.00,16.70,418.77,581.00,4867.51,76.89
6,5,30.62,2846.03,49.68,5.00,3.70,645.79,61.00,2889.97,48.67
31,12,957.00,2897.99,30.29,6.00,20.40,388.53,942.00,2581.75,41.44
25,11,8.76,3077.31,62.75,6.00,9.30,585.00,15.00,3171.72,56.88
30,3,521.60,4537.22,66.08,3.00,18.50,509.03,592.00,4199.97,66.08
10,3,1393.22,4239.25,51.62,4.00,40.70,387.55,1339.00,3874.25,82.01
19,12,187.70,4403.72,53.13,8.00,9.30,525.61,176.00,4083.69,53.51
26,3,680.90,3268.28,75.29,-1.00,24.10,598.52,365.00,3162.76,82.38
9,11,253.19,4189.62,47.63,8.00,18.50,403.86,222.00,4187.70,49.70
30,1,586.20,5203.84,50.93,8.00,11.10,531.71,638.00,4929.14,99.93
21,6,397.46,4142.09,57.07,13.00,22.20,491.22,485.00,4100.74,44.98
27,8,643.57,4393.44,80.13,17.00,22.20,411.88,664.00,4082.16,95.91
23,6,600.90,4039.08,70.34,11.00,20.40,476.50,513.00,3916.82,88.70
14,6,566.50,4423.20,66.47,10.00,33.30,506.27,775.00,4187.52,67.84
8,12,1040.40,5366.07,75.61,8.00,29.60,425.78,1359.00,4661.05,52.04
9,12,643.60,5108.69,54.15,4.00,14.80,496.40,627.00,5030.02,57.77
14,11,476.80,3216.91,43.18,10.00,16.70,595.22,430.00,3155.62,39.81
14,7,196.59,2554.23,39.52,11.00,18.50,590.31,190.00,2380.45,39.15
15,8,1346.98,4570.66,94.06,15.00,40.70,285.88,1282.00,3940.84,89.92
7,6,222.74,4301.17,59.82,20.00,20.40,448.98,216.00,4066.09,61.77
16,9,1433.18,3003.20,50.38,8.00,24.10,442.14,1118.00,2655.07,49.24
15,8,476.79,4525.09,64.77,17.00,27.80,420.40,676.00,4375.16,66.67
22,8,635.40,2933.28,47.05,13.00,16.70,580.18,489.00,2552.27,41.05
19,12,1455.13,3443.10,30.47,3.00,25.90,399.14,1299.00,3068.74,46.16
19,7,237.66,2594.98,39.02,11.00,9.30,601.02,282.00,2400.10,44.37
13,4,256.90,4446.32,49.55,6.00,3.70,574.71,188.00,4270.49,57.98
11,3,18.04,4090.06,87.92,8.00,3.70,595.69,24.00,3911.22,81.98
27,4,449.05,3630.58,47.88,4.00,13.00,566.07,464.00,3412.04,46.56
22,12,1133.50,4324.54,51.43,12.00,31.50,378.34,997.00,3685.94,42.32
20,5,237.98,4122.70,74.46,10.00,14.80,404.76,274.00,4036.01,213.77
21,7,195.40,3246.75,71.55,17.00,14.80,532.45,192.00,3147.51,71.25
1,8,416.60,3453.10,46.16,11.00,11.10,602.86,308.00,3128.38,55.67
27,3,359.03,5256.47,112.49,3.00,18.50,481.93,218.00,5134.43,130.94
17,11,512.01,4284.20,72.57,8.00,20.40,546.64,508.00,4036.10,75.62
18,7,426.71,3657.65,46.96,13.00,16.70,573.20,425.00,3327.01,50.44
8,7,345.60,3111.76,57.49,13.00,25.90,689.35,317.00,2974.02,48.62
1,10,783.40,2804.70,39.88,15.00,20.40,416.96,563.00,2501.95,27.82
2,12,281.15,5043.54,74.24,8.00,7.40,460.20,278.00,4828.80,54.86
15,10,494.20,4597.38,58.72,13.00,22.20,339.42,646.00,4443.12,70.26
10,11,626.70,4910.30,61.19,12.00,20.40,453.64,700.00,4568.06,49.05
28,1,1438.40,4582.99,50.15,6.00,38.90,402.44,1357.00,4193.54,59.74
26,8,390.30,3626.43,47.12,15.00,25.90,469.04,439.00,3326.39,56.20
14,6,1268.72,4312.92,54.40,10.00,31.50,335.39,1248.00,3930.17,51.33
2,2,256.90,3236.56,41.17,1.00,5.60,480.70,430.00,3255.11,40.98
4,8,134.90,3600.20,86.20,18.00,9.30,498.32,63.00,3509.02,100.19
7,10,876.00,4621.78,64.73,16.00,29.60,379.49,1029.00,4185.82,58.47
7,11,575.18,2884.00,28.87,4.00,11.10,478.67,569.00,2782.44,34.52
4,8,261.50,2706.93,39.36,13.00,14.80,535.52,240.00,2466.92,39.36
26,1,929.94,4671.78,64.66,8.00,29.60,511.06,977.00,4262.23,64.73
16,12,619.29,3278.94,37.73,7.00,14.80,484.66,739.00,2988.61,37.45
11,11,1387.88,3085.42,27.20,12.00,42.60,357.83,988.00,2488.12,43.38
22,11,1340.90,2996.36,32.42,10.00,46.30,351.13,1060.00,2659.67,37.20
18,5,488.43,3952.25,97.58,9.00,29.60,316.24,542.00,3771.75,60.90
22,5,853.25,4064.59,46.43,11.00,22.20,362.36,729.00,3853.02,58.76
13,9,79.68,3181.02,48.22,11.00,9.30,602.68,158.00,3011.64,48.22
9,9,893.50,3680.57,72.52,16.00,27.80,454.33,745.00,3373.44,55.56
15,11,359.25,4844.30,53.06,10.00,11.10,394.58,393.00,5106.16,58.14
21,4,953.40,2675.00,51.36,8.00,27.80,516.49,656.00,2501.20,33.63
28,8,291.10,3297.38,44.85,15.00,11.10,475.71,335.00,3078.19,32.66
25,12,1294.59,3756.40,65.02,?,?,300.83,901.00,3101.92,41.20
28,11,316.34,3169.39,47.40,1.00,25.90,580.84,417.00,3086.27,51.97
26,2,687.20,4085.94,44.70,9.00,25.90,505.07,616.00,3788.90,46.67
18,9,489.18,2889.59,36.60,11.00,24.10,493.42,546.00,2581.46,32.10
3,12,417.14,4379.87,56.98,9.00,14.80,487.91,571.00,3992.20,53.14
6,6,45.31,2524.47,43.82,10.00,13.00,454.83,139.00,2490.48,33.73
4,1,727.20,3099.39,36.23,9.00,20.40,456.15,790.00,2879.19,38.16
24,8,291.76,4502.43,75.75,15.00,25.90,448.84,413.00,4444.84,464.95
30,11,463.03,3102.15,43.41,6.00,5.60,481.51,578.00,2841.66,34.48
25,4,445.30,3381.22,44.12,6.00,24.10,534.14,437.00,3088.75,44.12
19,10,233.47,2990.84,36.72,9.00,14.80,572.55,310.00,2759.07,36.72
19,8,302.56,2431.04,37.51,11.00,13.00,526.85,354.00,2314.38,53.39
6,1,1277.40,5159.20,50.22,10.00,22.20,390.49,1142.00,4535.64,43.49
25,11,465.09,5311.37,65.40,8.00,14.80,490.10,560.00,5105.73,53.82
18,8,268.57,2606.00,45.36,14.00,9.30,513.41,257.00,2478.98,43.93
6,6,45.06,4241.05,59.40,13.00,16.70,485.51,43.00,4093.72,49.21
12,11,366.54,5450.34,152.70,11.00,27.80,488.50,434.00,5133.84,145.11
29,1,867.17,3702.70,42.34,7.00,20.40,426.12,677.00,3144.95,44.28
21,11,369.66,3089.72,38.27,3.00,11.10,576.57,439.00,2941.33,46.83
23,11,61.28,3341.63,42.14,0.00,16.70,564.97,46.00,3369.33,48.85
19,6,184.02,4582.19,73.28,19.00,16.70,434.84,167.00,4401.58,62.14
14,5,460.61,2931.05,64.54,5.00,13.00,396.23,288.00,2529.72,55.28
18,2,1328.97,4378.17,44.47,6.00,25.90,508.56,903.00,3939.94,45.11
1,12,37.32,3919.14,56.49,7.00,5.60,508.45,22.00,3805.14,58.24
15,3,664.60,4987.15,80.96,8.00,24.10,453.57,439.00,4605.82,137.42
15,12,1210.90,4783.21,75.60,10.00,27.80,369.13,1235.00,4378.06,66.74
8,11,429.45,4361.57,51.20,9.00,16.70,465.19,541.00,4238.73,49.86
16,5,22.19,4644.50,179.64,10.00,13.00,543.98,119.00,4696.90,91.06
31,5,73.12,2763.66,35.01,12.00,3.70,610.39,153.00,2724.80,47.80
8,3,1037.50,4789.22,56.65,9.00,22.20,450.93,870.00,4557.77,71.62
27,3,424.87,5070.38,106.75,1.00,22.20,478.82,402.00,4989.14,130.02
26,7,135.00,4589.32,75.97,17.00,11.10,596.90,139.00,4309.27,49.68
21,12,207.80,5329.45,103.45,5.00,5.60,534.81,101.00,4798.95,67.97
12,3,36.90,5415.71,108.75,7.00,13.00,537.42,30.00,5335.71,166.13
6,3,686.80,3231.29,54.38,7.00,22.20,488.29,536.00,2897.73,61.41
1,12,63.51,2975.18,48.92,6.00,7.40,642.31,88.00,2783.12,40.60
7,9,216.17,2875.67,33.84,11.00,7.40,588.80,277.00,2717.35,42.00
13,9,60.70,4275.67,78.18,11.00,9.30,521.01,25.00,4303.13,78.59
22,6,1193.45,4061.69,54.41,14.00,24.10,304.04,1100.00,3597.90,49.79
12,1,390.80,5010.56,45.75,9.00,20.40,535.61,418.00,4818.49,45.33
9,11,293.36,4332.45,50.30,8.00,14.80,425.15,254.00,4338.79,53.47
10,3,54.39,4745.56,142.23,11.00,5.60,464.91,158.00,4539.49,138.19
4,3,204.57,3562.06,45.11,3.00,9.30,561.83,209.00,3325.10,45.11
17,10,497.40,5014.36,61.18,10.00,27.80,512.51,459.00,4722.24,74.31
9,6,96.20,3838.13,87.96,14.00,13.00,520.10,170.00,3755.17,75.14
18,1,200.18,6185.13,272.31,9.00,5.60,479.15,463.00,5744.73,349.98
7,10,833.30,4261.85,64.73,16.00,18.50,440.27,762.00,3970.20,59.03
11,11,1328.15,3497.93,43.41,12.00,38.90,335.80,1180.00,2688.71,43.38
29,11,1313.51,5887.83,109.74,5.00,20.40,412.78,1026.00,5472.95,162.05
29,8,691.00,4524.44,54.89,16.00,33.30,372.35,679.00,4314.23,74.22
18,12,292.72,4827.00,54.05,5.00,18.50,505.43,220.00,4718.64,68.88
17,9,968.20,4759.36,99.14,15.00,37.00,415.95,874.00,4670.24,95.80
6,3,1268.99,5433.58,72.92,10.00,33.30,431.30,1314.00,4951.73,56.30
12,5,76.10,3441.24,46.93,7.00,9.30,475.86,75.00,3656.13,58.76
2,11,243.37,3209.47,34.87,7.00,5.60,474.07,314.00,3189.79,45.78
31,12,1459.65,4256.34,74.84,6.00,37.00,236.66,1274.00,4223.62,53.42
25,12,520.10,3493.81,54.21,2.00,7.20,457.91,436.00,3013.59,58.82
20,9,554.00,4556.04,91.56,14.00,22.20,442.85,395.00,4373.82,62.27
12,6,202.70,2974.95,37.77,11.00,13.00,577.87,90.00,2807.13,37.77
18,8,443.00,2559.17,32.80,12.00,13.00,444.59,457.00,2313.26,38.63
13,1,295.84,4455.00,60.29,7.00,16.70,542.57,272.00,4471.58,61.79
9,8,47.90,4369.44,64.51,15.00,13.00,471.08,9.00,4464.08,83.39
9,6,537.63,2752.27,45.32,7.00,16.70,474.37,570.00,2497.00,45.99
11,3,66.82,3518.38,47.02,9.00,5.60,527.35,125.00,3303.44,48.97
1,10,525.92,2470.79,51.36,10.00,14.80,464.43,480.00,2273.48,65.01
18,7,88.30,2889.96,40.72,15.00,16.70,717.75,15.00,2927.45,37.00
12,11,358.75,3132.72,30.65,8.00,14.80,416.67,416.00,2941.00,30.65
14,1,812.60,5236.06,64.99,6.00,20.40,482.97,882.00,4800.20,55.95
9,3,573.50,4502.03,72.93,8.00,22.20,448.83,644.00,4159.80,186.99
2,4,10.66,3615.17,48.40,7.00,9.30,661.24,37.00,3495.31,47.84
20,2,622.06,3251.65,46.32,3.00,14.80,433.97,753.00,2792.02,30.81
1,3,276.21,3664.25,48.20,2.00,14.80,566.41,248.00,3391.62,42.94
22,4,956.95,4441.47,57.56,9.00,18.50,430.98,810.00,3948.67,83.66
13,11,1141.83,4212.84,60.26,13.00,27.80,395.93,1187.00,3622.32,43.80
21,2,1117.87,4656.48,46.77,10.00,27.80,500.49,1064.00,4164.21,47.68
17,11,191.90,3283.11,35.05,10.00,9.30,555.03,209.00,3131.71,40.20
5,12,731.13,3603.24,46.50,4.00,18.50,475.82,651.00,3135.74,37.57
16,9,1465.18,4744.13,89.14,13.00,40.70,277.49,1290.00,4252.12,54.03
3,5,602.98,2908.87,32.45,9.00,13.00,458.41,576.00,2656.45,37.61
4,11,434.02,3773.30,65.69,5.00,25.90,589.09,411.00,3545.00,54.49
26,1,1435.13,5381.15,64.36,10.00,38.90,360.24,1412.00,4829.99,64.62
13,10,79.90,3940.49,95.06,11.00,7.40,407.52,68.00,3935.83,92.36
24,11,51.89,3993.89,50.60,5.00,14.80,461.06,57.00,3969.15,59.14
4,11,99.18,4659.95,55.72,7.00,5.60,430.57,92.00,4674.55,76.70
9,11,236.89,4132.10,47.63,8.00,14.80,416.22,125.00,4210.47,49.70
25,6,27.72,2549.89,57.10,11.00,14.80,689.37,54.00,2408.95,70.31
21,4,895.30,3987.87,70.28,11.00,18.50,302.28,802.00,3055.59,53.28
26,10,940.40,4808.22,140.42,3.00,22.20,473.36,744.00,4363.85,61.21
6,9,153.69,3302.65,49.79,8.00,24.10,599.41,249.00,3395.20,59.16
